195, 33.3550110324007
196, 32.73169951902553
197, 31.388161505376175
198, 30.407863527159193
199, 27.39219351682823
200, 22.33808316124812
201, 22.525749503188237
202, 19.38737405742083
203, 15.326808773201662
204, 11.126602123285465
205, 6.938481382695201
206, 2.3047671845272646
207, -5.056806104468507
208, -5.417009514251831
209, -7.931952598160336
210, -9.855253768526396
211, -10.149458357867587
212, -14.208397206408264
213, -15.753372041046035
214, -16.99657667280853
215, -17.747863576553556
216, -18.50576440584696
217, -19.44801266220844
218, -18.359277724558396
219, -17.361243886701985
220, -16.282979869405807
221, -15.34608658209018
222, -14.43815639869392
223, -13.508592597117712
224, -12.290398613451586
225, -11.213757562099872
226, -10.08398633218006
227, -8.821099457842038
228, -8.066490586931309
229, -7.2050723169234345
230, -6.512151822015824
231, -3.717612206072573
232, -3.768434049878209
233, -2.843618481970026
234, -3.034600998654966
235, -2.9296136281703014
236, -3.1274351799486766
237, -2.339212827307378
238, -2.0217239347802547
239, -1.244507426346516
240, -0.5323940492544779
241, -0.6231597154597353
242, 0.33764180165881896
243, -0.1215804221901493
244, -0.013062726745417308
245, -1.0831565344166165
246, -1.0198964475040242
247, -0.8668158231396319
248, -0.9129452572809384
249, -0.6000933835948388
250, -0.8862167623293402
